County Name,Ctfips,Geography Selector,LHD Name,CTPopulation,Average Yrsof Schooling,Good Air Quality Index,High Employment Access,High Health Care Access,Income Equality GINI,Job Participation High Labor Force,Less Deprived Area Townsend Index,LILA Food Access,More Affordability Index,More Walkability Environment Index,Pop WeightedDensity,Racial Dissimilarity Index,Stables Pop Churning
Henrico County,51087200124,Henrico County,Henrico LHD,4459,0.819426392,0.764138029,0.100788229,0.465065989,0.497705803,0.587,0.450900276,0.000361142,0.651651652,0.209560956,0.046029407,0.802971597,0.924936387
Henrico County,51087200125,Henrico County,Henrico LHD,3918,0.818306189,0.662326863,0.15826279,0.483557469,0.512145749,0.78,0.354180677,0.066697553,0.615615616,0.208691479,0.138341404,0.648246524,0.718829517
Henrico County,51087200126,Henrico County,Henrico LHD,3500,0.811898145,0.653056651,0.152306649,0.483557469,0.544264507,0.825,0.36871555,0.066697553,0.538538539,0.314793136,0.090818438,0.596507027,0.358778626
Henrico County,51087200127,Henrico County,Henrico LHD,5899,0.79960755,0.82945423,0.095772922,0.466499672,0.492577598,0.646,0.412051952,0.068963387,0.617617618,0.178892411,0.030998309,0.735834335,0.889312977
Henrico County,51087200128,Henrico County,Henrico LHD,4853,0.849501482,0.885629995,0.09981198,0.462332124,0.434547908,0.775,0.477426764,0.000999082,0.67967968,0.19834003,0.033159251,0.784372381,0.60178117
Henrico County,51087200129,Henrico County,Henrico LHD,13243,0.854416086,0.947630983,0.090958779,0.454046043,0.485020243,0.736,0.504110971,0.016827989,0.673673674,0.155436095,0.02078991,0.735834335,0.685750636
Henrico County,51087200130,Henrico County,Henrico LHD,6935,0.857595195,0.849086327,0.117316108,0.450804617,0.522267206,0.697,0.600440459,0.056285128,0.720720721,0.193967767,0.033466847,0.735834335,0.868956743
Henrico County,51087200201,Henrico County,Henrico LHD,2615,0.791939897,0.749884464,0.120203046,0.502744829,0.392577598,0.714,0.506015348,0.014470171,0.570570571,0.196792374,0.031317009,0.610257074,0.917302799
Henrico County,51087200202,Henrico County,Henrico LHD,3923,0.865256586,0.735290663,0.100067114,0.500592692,0.341565452,0.667,0.633342293,0.02104074,0.664664665,0.185079426,0.032639559,0.589998525,0.94783715
Henrico County,51087200301,Henrico County,Henrico LHD,1134,0.778537213,0.629376531,0.079619048,0.50957401,0.446693657,0.627,0.527806722,0.066697553,0.645645646,0.268139688,0.026922945,0.569128032,0.851145038
Henrico County,51087200302,Henrico County,Henrico LHD,2776,0.797277838,0.67188232,0.109661017,0.505103989,0.568016194,0.732,0.526583208,0.066697553,0.595595596,0.254825391,0.036885933,0.900136367,0.89821883
Henrico County,51087200303,Henrico County,Henrico LHD,3380,0.761051025,0.60850487,0.109774991,0.505416781,0.460863698,0.756,0.506974674,0.032214807,0.467467467,0.234651511,0.038035252,0.921728309,0.665394402
Henrico County,51087200305,Henrico County,Henrico LHD,3957,0.732986648,0.663080843,0.110053917,0.505300693,0.532118758,0.697,0.404514431,0.000601798,0.547547548,0.196905805,0.033672281,0.808667181,0.701017812
Henrico County,51087200404,Henrico County,Henrico LHD,3076,0.719022202,0.62054471,0.096134323,0.505499977,0.431174089,0.745,0.354144748,0.004342217,0.434434434,0.195310467,0.049204194,0.919086903,0.701017812
Henrico County,51087200406,Henrico County,Henrico LHD,9236,0.764578377,0.731267549,0.118474688,0.474049887,0.470175439,0.705,0.567525928,0.057451296,0.623623624,0.146885942,0.022703221,0.687842487,0.837150127
Henrico County,51087200407,Henrico County,Henrico LHD,4771,0.696006553,0.729163148,0.115390687,0.482298562,0.511740891,0.721,0.363953368,0.000360886,0.488488488,0.186158334,0.045092184,0.851733829,0.788804071
Henrico County,51087200409,Henrico County,Henrico LHD,2348,0.690487766,0.682028214,0.062947799,0.503776075,0.429689609,0.489,0.307392138,0.066697553,0.39039039,0.218570241,0.032375271,0.514291456,0.517811705
Henrico County,51087200410,Henrico County,Henrico LHD,4249,0.661692488,0.675249657,0.097493036,0.505300693,0.501349528,0.704,0.325737701,0.066697553,0.336336336,0.207714415,0.060891716,0.902507744,0.6043257
Henrico County,51087200411,Henrico County,Henrico LHD,5124,0.74705603,0.695080693,0.14319844,0.492874796,0.520782726,0.819,0.387567866,0.066697553,0.484484484,0.267413259,0.072229446,0.627708413,0.591603053
Henrico County,51087200412,Henrico County,Henrico LHD,2415,0.617374903,0.666184567,0.118326693,0.496443847,0.572874494,0.724,0.162787926,0.066697553,0.353353353,0.159367058,0.055909112,0.655079678,0.502544529
Henrico County,51087200413,Henrico County,Henrico LHD,4690,0.803938392,0.908605466,0.099141296,0.474436846,0.538731444,0.656,0.636886606,0.013584157,0.645645646,0.177866863,0.032693971,0.634591811,0.891857506
Henrico County,51087200414,Henrico County,Henrico LHD,5862,0.80981517,0.827790363,0.12349674,0.465173693,0.556545209,0.767,0.532467069,0.141869788,0.647647648,0.173077509,0.045445309,0.836749588,0.963104326
Henrico County,51087200501,Henrico County,Henrico LHD,1924,0.660421498,0.591649939,0.136721728,0.504700907,0.477732794,0.801,0.308649228,0.004499597,0.481481481,0.187562173,0.022173535,0.56127712,0.84605598
Henrico County,51087200502,Henrico County,Henrico LHD,2062,0.744719401,0.617211514,0.12186211,0.505439353,0.512280702,0.707,0.510930233,0.063149567,0.553553554,0.188577236,0.02451104,0.453902299,0.860050891
Henrico County,51087200503,Henrico County,Henrico LHD,3919,0.726792722,0.665265269,0.099114504,0.503798647,0.519838057,0.712,0.447548554,0.026287066,0.516516517,0.175058117,0.018952109,0.817794801,0.860050891
Henrico County,51087200600,Henrico County,Henrico LHD,4792,0.713380999,0.663384599,0.139159405,0.505439353,0.525775978,0.826,0.39548628,0.022618948,0.405405405,0.172420134,0.059950052,0.651632182,0.744274809
Henrico County,51087200700,Henrico County,Henrico LHD,3911,0.737924777,0.64080968,0.076632093,0.500925477,0.34197031,0.505,0.26754253,0.003268892,0.339339339,0.202585672,0.035634452,0.078818318,0.854961832
Henrico County,51087200801,Henrico County,Henrico LHD,2983,0.728846836,0.690155274,0.104053522,0.499150625,0.42780027,0.683,0.462265244,0.036933057,0.418418418,0.155474028,0.015754003,0.942354926,0.954198473
Henrico County,51087200802,Henrico County,Henrico LHD,2127,0.727607757,0.627007216,0.110626398,0.494307834,0.529959514,0.692,0.450000831,0.002619529,0.52952953,0.170081404,0.016129337,0.578137128,0.809160305
Henrico County,51087200804,Henrico County,Henrico LHD,5828,0.666987518,0.725714215,0.100976476,0.501218276,0.393387314,0.76,0.371998948,0.003889885,0.397397397,0.166955674,0.032453003,0.650736812,0.550890585
Henrico County,51087200805,Henrico County,Henrico LHD,4640,0.63232777,0.704971567,0.087528792,0.503098251,0.360458839,0.635,0.190371582,0.000776409,0.104104104,0.250448554,0.043459818,0.688248302,0.712468193
Henrico County,51087200903,Henrico County,Henrico LHD,7195,0.748207218,0.693401288,0.117362974,0.488194527,0.481241565,0.727,0.408149518,0.085383264,0.572572573,0.174690912,0.018681159,0.892347808,0.907124682
Henrico County,51087200904,Henrico County,Henrico LHD,6820,0.768161817,0.721917561,0.100816761,0.498717876,0.588933873,0.704,0.615886813,0.074057861,0.605605606,0.126646047,0.013136665,0.029524017,0.792620865
Henrico County,51087200905,Henrico County,Henrico LHD,4912,0.753631416,0.846797632,0.116786379,0.495889851,0.468960864,0.666,0.469115637,0.351841607,0.472472472,0.164250875,0.028907325,0.735834335,0.875318066
Henrico County,51087200906,Henrico County,Henrico LHD,4422,0.722652529,0.854698868,0.117791062,0.492086689,0.576923077,0.7,0.61353941,0.090232896,0.572572573,0.182845579,0.024545464,0.889409706,0.867684478
Henrico County,51087201001,Henrico County,Henrico LHD,6151,0.739475723,0.738165282,0.111580268,0.506491237,0.527665317,0.75,0.485452422,0.050008477,0.527527528,0.165862609,0.019219729,0.806671601,0.928753181
Henrico County,51087201002,Henrico County,Henrico LHD,2986,0.68639435,0.70092311,0.09687771,0.504688653,0.452361673,0.649,0.291067211,0.066697553,0.446446446,0.166459446,0.036450635,0.868239555,0.918575064
Henrico County,51087201003,Henrico County,Henrico LHD,5488,0.690239286,0.694411347,0.123970524,0.503102121,0.461268556,0.601,0.349832741,0.032284999,0.4004004,0.179912617,0.035905403,0.834276048,0.806615776
Henrico County,51087201101,Henrico County,Henrico LHD,6833,0.655730652,0.693163728,0.112273492,0.503102121,0.486639676,0.663,0.297063356,0.071273747,0.436436436,0.194390568,0.066006465,0.73372794,0.745547074
Henrico County,51087201102,Henrico County,Henrico LHD,4221,0.68685292,0.70213307,0.11329931,0.504010185,0.509446694,0.711,0.320219973,0.010179828,0.429429429,0.162538668,0.032918283,0.918494542,0.821882952
Henrico County,51087201201,Henrico County,Henrico LHD,6689,0.680633944,0.735190287,0.093738283,0.506945913,0.485020243,0.702,0.472135395,0.026880778,0.375375375,0.193958952,0.027772441,0.661169482,0.875318066
Henrico County,51087201202,Henrico County,Henrico LHD,5978,0.651233939,0.662391633,0.127868852,0.506945913,0.453711201,0.699,0.329450671,0.066697553,0.379379379,0.130512297,0.036761562,0.918227992,0.744274809
Henrico County,51087201401,Henrico County,Henrico LHD,5090,0.703820856,0.370165181,0.117101449,0.503556798,0.403643725,0.634,0.358965456,0.004534594,0.328328328,0.15440624,0.017601798,0.827495715,0.809160305
Henrico County,51087201403,Henrico County,Henrico LHD,5960,0.708209311,0.747655659,0.092234219,0.504702196,0.537921727,0.693,0.458979193,0.090893957,0.566566567,0.106114846,0.037162436,0.680210586,0.851145038
Henrico County,51087201404,Henrico County,Henrico LHD,4266,0.703109667,0.803707197,0.119906868,0.491935775,0.588663968,0.684,0.404071287,0.05786127,0.652652653,0.094726195,0.003235861,0.89438281,0.899491094
Henrico County,51087201501,Henrico County,Henrico LHD,10616,0.714875638,0.737511297,0.103312732,0.503556798,0.467746289,0.744,0.396714307,0.209966285,0.511511512,0.09396938,0.029065009,0.888982119,0.896946565
Henrico County,51087201502,Henrico County,Henrico LHD,4789,0.718387524,0.771850869,0.100519481,0.502837699,0.578407557,0.711,0.637130102,0.05786127,0.506506507,0.099700703,0.005101423,0.687735558,0.919847328
Henrico County,51087201601,Henrico County,Henrico LHD,2767,0.725475881,0.82387067,0.125972927,0.501612329,0.484210526,0.714,0.576428199,0.05786127,0.55955956,0.111926476,0.001573513,0.934280106,0.965648855
Henrico County,51087201602,Henrico County,Henrico LHD,4727,0.737861391,0.769058093,0.12106319,0.504384245,0.540350877,0.732,0.472963834,0.05786127,0.587587588,0.120570125,0.002246447,0.809232745,0.956743003
Henrico County,51087201701,Henrico County,Henrico LHD,4256,0.681748103,0.635904578,0.113658537,0.506226815,0.571255061,0.698,0.402479734,0.003668892,0.522522523,0.196350206,0.025312787,0.624592011,0.759541985
Lee County,51105950100,Lee County,Lenowisco LHD,3660,0.635340027,0.91279511,0.011912803,0.421497634,0.459784076,0.433,0.338391526,0.05786127,0.513513514,0.029840507,0.000658499,0.735834335,0.921119593
Lee County,51105950200,Lee County,Lenowisco LHD,4154,0.672206147,0.911644533,0.026406015,0.466087561,0.416869096,0.522,0.408655715,0.05786127,0.492492492,0.030073812,0.000895026,0.735834335,0.874045802
Lee County,51105950300,Lee County,Lenowisco LHD,5065,0.645642399,0.901296509,0.008022388,0.274956274,0.401079622,0.269,0.264757838,0.05786127,0.344344344,0.128343629,0.0043341,0.735834335,0.77480916
Lee County,51105950400,Lee County,Lenowisco LHD,3487,0.659655092,0.903645761,0.018011527,0.266741135,0.512955466,0.538,0.402615281,0.05786127,0.557557558,0.002165662,0.000395321,0.735834335,0.91475827
Lee County,51105950500,Lee County,Lenowisco LHD,4894,0.628351215,0.910107916,0.002391249,0.222603305,0.40634278,0.479,0.492889917,0.05786127,0.443443443,0.084409539,0.00105271,0.735834335,0.908396947
Lee County,51105950600,Lee County,Lenowisco LHD,4237,0.627931146,0.914358433,0.019501004,0.106918052,0.393387314,0.447,0.384623523,0.05786127,0.254254254,0.051018598,0.000585209,0.735834335,0.960559796
Scott County,51169030100,Scott County,Lenowisco LHD,3546,0.655792676,0.879690171,0.066413793,0.352816287,0.335087719,0.541,0.439247988,0.05786127,0.485485485,0.124410998,0.001954398,0.978273559,0.891857506
Scott County,51169030200,Scott County,Lenowisco LHD,4096,0.599396982,0.903993877,0.034978602,0.475314598,0.44534413,0.496,0.395248287,0.001545716,0.520520521,0.059208893,0.000694033,0.753898885,0.839694656
Scott County,51169030300,Scott County,Lenowisco LHD,3746,0.631174785,0.903031131,0.031896552,0.495810524,0.38582996,0.458,0.340487274,0.014468872,0.494494494,0.026269603,0.000298712,0.966442438,0.94783715
Scott County,51169030400,Scott County,Lenowisco LHD,3779,0.634617676,0.902922561,0.0416,0.42766834,0.330769231,0.516,0.460959518,0.139928417,0.554554555,0.035969921,0.00041642,0.604623329,0.863867684
Scott County,51169030500,Scott County,Lenowisco LHD,3680,0.649058335,0.88944628,0.08568779,0.390187495,0.460593792,0.579,0.490515147,0.024710778,0.512512513,0.035555735,0.000453065,0.760596767,0.98346056
Scott County,51169030600,Scott County,Lenowisco LHD,4093,0.650894137,0.871623125,0.045318127,0.352816287,0.428744939,0.482,0.419070647,0.210319958,0.458458458,0.090114917,0.002289755,0.749741534,0.816793893
Wise County,51195930700,Wise County,Lenowisco LHD,3939,0.618629448,0.908662073,0.016473536,0.351603816,0.426450742,0.39,0.412239986,0.05786127,0.468468468,0.033400825,0.061428065,0.861401247,0.904580153
Wise County,51195930800,Wise County,Lenowisco LHD,2228,0.640263018,0.910865066,0.020136519,0.366285039,0.448582996,0.499,0.488840513,0.05786127,0.467467467,0.095626693,0.000540791,0.836726399,0.949109415
Wise County,51195930900,Wise County,Lenowisco LHD,3890,0.689866647,0.883609113,0.017606944,0.392955541,0.452091768,0.594,0.4384445,0.13902171,0.595595596,0.133656893,0.004216392,0.911333386,0.889312977
Wise County,51195931000,Wise County,Lenowisco LHD,3090,0.618716522,0.901827515,0.021900826,0.385785191,0.508636977,0.601,0.508583059,0.05786127,0.622622623,0.039715495,0.000738452,0.847418017,0.921119593
Wise County,51195931100,Wise County,Lenowisco LHD,2891,0.663664592,0.907019644,0.019947735,0.513897631,0.399595142,0.457,0.310061549,0.05786127,0.383383383,0.088189906,0.000581878,0.744762247,0.872773537
Wise County,51195931200,Wise County,Lenowisco LHD,6643,0.638444696,0.892609635,0.011725586,0.488068765,0.422537112,0.358,0.417473074,0.05786127,0.378378378,0.162510519,0.00790976,0.918864413,0.849872774
Wise County,51195931300,Wise County,Lenowisco LHD,3782,0.660346949,0.904904094,0.03069859,0.52163939,0.324156545,0.483,0.412536948,0.05786127,0.496496496,0.117586575,0.001948846,0.74183909,0.890585242
Wise County,51195931400,Wise County,Lenowisco LHD,4743,0.691090261,0.896056136,0.023320659,0.392955541,0.354251012,0.55,0.401194115,0.216693879,0.580580581,0.094124783,0.001768952,0.881009204,0.824427481
Wise County,51195931500,Wise County,Lenowisco LHD,5258,0.648074597,0.899055797,0.011770404,0.411724986,0.364642375,0.486,0.350222374,0.255121249,0.452452452,0.06503054,0.004763845,0.930153804,0.84605598
Wise County,51195931600,Wise County,Lenowisco LHD,2721,0.617582487,0.899312408,0.021794311,0.417318478,0.409311741,0.473,0.361076643,0.05786127,0.358358358,0.109661708,0.001113785,0.911072763,0.872773537
Wise County,51195931700,Wise County,Lenowisco LHD,1969,0.659464389,0.900184867,0.009641387,0.571277842,0.389203779,0.509,0.408796172,0.05786127,0.448448448,0.06768228,0.00100496,0.920757831,0.783715013
Norton city,51720960100,Norton city,Lenowisco LHD,3998,0.692266662,0.876147675,0.016403402,0.385785191,0.327665317,0.608,0.388482407,0.133694212,0.543543544,0.180443573,0.011397694,0.520470153,0.796437659
Clarke County,51043010100,Clarke County,Lord Fairfax LHD,8240,0.743397223,0.875748437,0.070996078,0.460041972,0.466126856,0.658,0.562768426,0.05786127,0.562562563,0.112071761,0.007142437,0.72133834,0.927480916
Clarke County,51043010200,Clarke County,Lord Fairfax LHD,3012,0.734290856,0.878279606,0.09149766,0.450342201,0.432118758,0.617,0.513082625,0.05786127,0.56956957,0.130626262,0.000620743,0.766405721,0.829516539
Clarke County,51043010300,Clarke County,Lord Fairfax LHD,2939,0.734607678,0.874018376,0.107160097,0.516474133,0.405263158,0.72,0.579549416,0.015585285,0.545545546,0.113208236,0.000730678,0.520490766,0.928753181
Frederick County,51069050100,Frederick County,Lord Fairfax LHD,4007,0.687286494,0.857696749,0.09173071,0.440663067,0.432523617,0.655,0.487873602,0.05786127,0.528528529,0.068304427,0.002323069,0.788765491,0.919847328
Frederick County,51069050200,Frederick County,Lord Fairfax LHD,3908,0.751699663,0.870917345,0.093765903,0.431635314,0.477597841,0.669,0.608639536,0.05786127,0.581581582,0.086499136,0.001509106,0.854997098,0.937659033
Frederick County,51069050300,Frederick County,Lord Fairfax LHD,6719,0.72664346,0.88617975,0.104522813,0.431635314,0.423346829,0.698,0.383083537,2.26E-05,0.516516517,0.120626323,0.001032722,0.809002139,0.832061069
Frederick County,51069050400,Frederick County,Lord Fairfax LHD,6417,0.712592539,0.888729346,0.097136085,0.478163261,0.492577598,0.707,0.531013579,0.048472264,0.577577578,0.055162964,0.001299231,0.871162712,0.888040712
Frederick County,51069050500,Frederick County,Lord Fairfax LHD,4898,0.693769905,0.878734155,0.100544016,0.464171469,0.501349528,0.668,0.487323655,0.05786127,0.616616617,0.096034034,0.001622373,0.763047118,0.84351145
Frederick County,51069050600,Frederick County,Lord Fairfax LHD,4288,0.740336554,0.87480129,0.091425294,0.483603259,0.428205128,0.717,0.515289133,0.05786127,0.615615616,0.12726736,0.003933226,0.641623364,0.87913486
Frederick County,51069050700,Frederick County,Lord Fairfax LHD,2742,0.673182969,0.871685954,0.087925697,0.511561044,0.456005398,0.691,0.453117695,0.05786127,0.496496496,0.088202495,0.001734528,0.878759829,0.927480916
Frederick County,51069050801,Frederick County,Lord Fairfax LHD,4125,0.687673563,0.966698209,0.102793982,0.486482233,0.473009447,0.594,0.515859175,0.05786127,0.479479479,0.09726554,0.003500149,0.748004903,0.856234097
Frederick County,51069050802,Frederick County,Lord Fairfax LHD,7053,0.761293678,0.932892678,0.11276794,0.486482233,0.572064777,0.719,0.549588158,0.087575333,0.566566567,0.18396893,0.031117127,0.903104872,0.860050891
Frederick County,51069050803,Frederick County,Lord Fairfax LHD,6654,0.755220916,0.953913365,0.115914585,0.486482233,0.495276653,0.777,0.481683336,0.126622491,0.636636637,0.064345517,0.030259857,0.835899309,0.801526718
Frederick County,51069050900,Frederick County,Lord Fairfax LHD,4124,0.726669163,0.785729197,0.082393056,0.444786115,0.424696356,0.637,0.485475334,0.235459335,0.473473473,0.119918426,0.002420789,0.934903001,0.824427481
Frederick County,51069051000,Frederick County,Lord Fairfax LHD,10074,0.718332633,0.75435903,0.12249073,0.444480417,0.49122807,0.706,0.429670736,0.013312417,0.617617618,0.149979416,0.025600394,0.862697279,0.838422392
Frederick County,51069051101,Frederick County,Lord Fairfax LHD,7457,0.754828347,0.89001246,0.109615034,0.444866731,0.552091768,0.67,0.554682436,0.061015676,0.608608609,0.043481304,0.022044722,0.917668096,0.833333333
Frederick County,51069051102,Frederick County,Lord Fairfax LHD,6987,0.650131434,0.888403745,0.069856128,0.435096017,0.434817814,0.503,0.297235776,0.042730338,0.477477477,0.110945772,0.01479013,0.919252063,0.67302799
Page County,51139030100,Page County,Lord Fairfax LHD,2806,0.650342503,0.898890732,0.061469933,0.245820198,0.490553306,0.651,0.544562965,0.05786127,0.634634635,0.073767518,0.002813889,0.620733546,0.946564885
Page County,51139030200,Page County,Lord Fairfax LHD,4364,0.660732058,0.891449766,0.044300518,0.246018837,0.410931174,0.534,0.429541271,0.05786127,0.49049049,0.081733557,0.001783388,0.719450977,0.866412214
Page County,51139030300,Page County,Lord Fairfax LHD,5006,0.663391008,0.898655168,0.040108268,0.253129853,0.430499325,0.599,0.457273003,0.05786127,0.560560561,0.117624742,0.006731569,0.645378764,0.848600509
Page County,51139030400,Page County,Lord Fairfax LHD,6597,0.617904374,0.900911779,0.040947867,0.330640959,0.436707152,0.582,0.316009304,0.05786127,0.399399399,0.100526571,0.00247409,0.879549558,0.876590331
Page County,51139030500,Page County,Lord Fairfax LHD,5202,0.654191632,0.892289591,0.07388745,0.377724191,0.421862348,0.606,0.504878674,0.05786127,0.487487487,0.065331563,0.003852163,0.5974681,0.94783715
Shenandoah County,51171040100,Shenandoah County,Lord Fairfax LHD,8601,0.682248712,0.893649967,0.078131695,0.534454181,0.489203779,0.629,0.480453451,0.126129309,0.520520521,0.119558267,0.006206324,0.822709673,0.804071247
Shenandoah County,51171040201,Shenandoah County,Lord Fairfax LHD,2500,0.694431974,0.958486561,0.04587242,0.307378921,0.471390013,0.525,0.629962414,0.010930144,0.508508509,0.117569512,0.000405316,0.806145974,0.926208651
Shenandoah County,51171040202,Shenandoah County,Lord Fairfax LHD,3141,0.697076875,0.946768164,0.067238021,0.530336938,0.477867746,0.62,0.426464596,0.000841291,0.515515516,0.082861249,0.000353124,0.96064714,0.863867684
Shenandoah County,51171040300,Shenandoah County,Lord Fairfax LHD,4370,0.698625316,0.899571075,0.069522145,0.538989341,0.490688259,0.649,0.567654277,0.05786127,0.563563564,0.11057426,0.001461357,0.779467815,0.907124682
Shenandoah County,51171040400,Shenandoah County,Lord Fairfax LHD,2393,0.755448866,0.904528478,0.062237421,0.277331557,0.56194332,0.605,0.582645989,0.05786127,0.638638639,0.001800695,0.000256515,0.772545769,0.927480916
Shenandoah County,51171040500,Shenandoah County,Lord Fairfax LHD,8804,0.677583459,0.890619661,0.031828146,0.24504886,0.443454791,0.574,0.444947647,0.05786127,0.462462462,0.100591184,0.004732753,0.750084223,0.671755725
Shenandoah County,51171040600,Shenandoah County,Lord Fairfax LHD,3603,0.706440217,0.896403585,0.056053653,0.223083134,0.38879892,0.651,0.490839752,0.05786127,0.566566567,0.096557209,0.001780057,0.927909968,0.852417303
Shenandoah County,51171040700,Shenandoah County,Lord Fairfax LHD,4143,0.674984355,0.877480208,0.04725944,0.325918125,0.433468286,0.657,0.388306985,0.05786127,0.500500501,0.090031739,0.001120448,0.824840524,0.867684478
Shenandoah County,51171040800,Shenandoah County,Lord Fairfax LHD,4715,0.708253039,0.888906056,0.052575958,0.325731094,0.408906883,0.64,0.453339073,0.05786127,0.486486486,0.100148715,0.001764511,0.745291739,0.787531807
Warren County,51187020100,Warren County,Lord Fairfax LHD,7907,0.71347096,0.87924872,0.111369213,0.490907109,0.509581646,0.73,0.491212221,5.78E-05,0.536536537,0.05569579,0.002876075,0.277848098,0.87913486
Warren County,51187020200,Warren County,Lord Fairfax LHD,2811,0.711149197,0.875100316,0.09480752,0.514440019,0.34291498,0.553,0.554856081,0.05786127,0.51951952,0.102014657,0.000725126,0.811540094,0.994910941
Warren County,51187020300,Warren County,Lord Fairfax LHD,6902,0.695370187,0.876552206,0.09751773,0.540051543,0.481106613,0.694,0.518803492,0.05786127,0.518518519,0.089197557,0.002413015,0.463275985,0.891857506
Warren County,51187020400,Warren County,Lord Fairfax LHD,4396,0.675659602,0.823522892,0.107038976,0.5179162,0.396626181,0.711,0.375708084,0.036930168,0.385385385,0.183383079,0.027825743,0.885734696,0.900763359
Warren County,51187020500,Warren County,Lord Fairfax LHD,4065,0.656621488,0.76816422,0.074801708,0.517951671,0.475573549,0.626,0.211319003,0.000130213,0.342342342,0.261322478,0.034299687,0.732140752,0.713740458
Warren County,51187020601,Warren County,Lord Fairfax LHD,5733,0.704429885,0.919889801,0.089800443,0.550443971,0.482591093,0.667,0.501457774,0.094078041,0.578578579,0.148224133,0.010986827,0.710675064,0.8956743
Warren County,51187020602,Warren County,Lord Fairfax LHD,2662,0.703540138,0.958295003,0.120325203,0.555055877,0.33900135,0.674,0.412143975,0.05786127,0.435435435,0.125514181,0.002022136,0.881214044,0.715012723
Warren County,51187020700,Warren County,Lord Fairfax LHD,3360,0.680947226,0.890621239,0.103614458,0.540051543,0.482591093,0.683,0.585475678,0.05786127,0.477477477,0.115197425,0.000618523,0.577757079,0.832061069
Winchester city,51840000100,Winchester city,Lord Fairfax LHD,7040,0.602678685,0.653627397,0.086137649,0.435096017,0.43562753,0.671,0.201041314,0.020660233,0.274274274,0.246344291,0.064798292,0.898252354,0.737913486
Winchester city,51840000201,Winchester city,Lord Fairfax LHD,3547,0.774457357,0.770041796,0.157032755,0.435096017,0.348987854,0.68,0.473983149,0.233414068,0.564564565,0.181109863,0.036447304,0.735834335,0.708651399
Winchester city,51840000202,Winchester city,Lord Fairfax LHD,5475,0.803688224,0.75874021,0.109393681,0.435096017,0.371794872,0.595,0.522295876,0.108672282,0.613613614,0.236572014,0.0495873,0.735834335,0.782442748
Winchester city,51840000301,Winchester city,Lord Fairfax LHD,4868,0.6489088,0.752720461,0.069851053,0.435096017,0.493117409,0.636,0.303825106,0.063848263,0.504504505,0.251226372,0.050741061,0.735834335,0.732824427
Winchester city,51840000302,Winchester city,Lord Fairfax LHD,5657,0.739300757,0.763540667,0.092514124,0.439217775,0.403373819,0.62,0.359770344,0.038078066,0.48048048,0.174608235,0.027824633,0.735834335,0.720101781
Loudoun County,51107610101,Loudoun County,Loudoun LHD,3904,0.778298154,0.922067056,0.086953598,0.093489931,0.457354926,0.698,0.641768926,0.05786127,0.635635636,0.10890713,0.001793382,0.773863702,0.952926209
Loudoun County,51107610102,Loudoun County,Loudoun LHD,3701,0.805597214,0.919116921,0.09183078,0.131593136,0.515384615,0.763,0.718209948,0.05786127,0.628628629,0.117754166,0.002722832,0.92867741,0.946564885
Loudoun County,51107610201,Loudoun County,Loudoun LHD,4490,0.798160996,0.923663304,0.087978142,0.149473865,0.446558704,0.699,0.473752081,0.05786127,0.638638639,0.097916203,0.001331434,0.775122373,0.968193384
Loudoun County,51107610202,Loudoun County,Loudoun LHD,4462,0.813620407,0.931680942,0.106151369,0.458524448,0.597975709,0.781,0.647371468,0.05786127,0.643643644,0.126281247,0.004099794,0.78749136,0.904580153
Loudoun County,51107610300,Loudoun County,Loudoun LHD,7488,0.797594659,0.848214651,0.093184773,0.216791181,0.475438596,0.699,0.68562647,0.05786127,0.595595596,0.1187523,0.001669012,0.656906491,0.958015267
Loudoun County,51107610400,Loudoun County,Loudoun LHD,4545,0.805965877,0.734587039,0.10959061,0.270799689,0.515654521,0.758,0.494428406,0.001929801,0.670670671,0.179511019,0.02923824,0.711819076,0.902035623
Loudoun County,51107610503,Loudoun County,Loudoun LHD,7174,0.814833892,0.914457351,0.124032587,0.317310867,0.674358974,0.815,0.652583906,0.004637097,0.650650651,0.150261973,0.030961664,0.855190343,0.870229008
Loudoun County,51107610504,Loudoun County,Loudoun LHD,6941,0.763172337,0.787654354,0.128109029,0.295710173,0.588663968,0.823,0.558087027,0.002582807,0.648648649,0.203493048,0.062948276,0.735834335,0.858778626
Loudoun County,51107610505,Loudoun County,Loudoun LHD,6300,0.584811309,0.856924398,0.098159509,0.301301085,0.485155196,0.808,0.237603482,0.066697553,0.4004004,0.207125592,0.17966471,0.792788858,0.802798982
Loudoun County,51107610506,Loudoun County,Loudoun LHD,5239,0.732251391,0.93359764,0.096863725,0.322180746,0.451956815,0.794,0.436660809,5.49E-05,0.585585586,0.173690274,0.022685454,0.716534261,0.804071247
Loudoun County,51107610507,Loudoun County,Loudoun LHD,5969,0.852639858,0.89953672,0.111285403,0.355248969,0.511066127,0.695,0.692787218,0.012258772,0.658658659,0.18368644,0.040107359,0.726772398,0.881679389
Loudoun County,51107610601,Loudoun County,Loudoun LHD,7284,0.83280468,0.730829278,0.106681682,0.295946863,0.502159244,0.702,0.513294132,0.016600672,0.673673674,0.142636526,0.032389707,0.892755684,0.84351145
